entry_line_key,voucher_natural_key,posting_date,voucher_type,voucher_number,voucher_entry_mode,party_ledger_name,gst_registration_name,company_state,ledger_name,credit_period,ledger_group_name,primary_group_name,is_party_ledger_line,has_cost_centres_on_ledger,cost_centre_name,narration,destination,currency,amount_absolute,amount_tally_signed,debit_credit_flag,signed_amount_debit_positive,pan,pan_derived_from_gstin,gstin,udyam_registration_number,msme_enterprise_category,msme_activity_type,msme_effective_from,party_entity_type,bill_to_name,bill_to_address,bill_to_state,bill_to_pin,ship_to_name,ship_to_address,ship_to_state,ship_to_pin,delivery_same_as_consignee,dispatch_same_as_consignor,eway_consignor_address,eway_consignee_address,e_way_bill_number,e_way_bill_date,e_invoice_irn,e_invoice_ack_number,e_invoice_ack_date,is_reverse_charge_applicable,is_unregistered_rcm,stock_item_name,stock_group_name,godown_name,batch_name,quantity,rate,inventory_amount,line_index,inventory_line_index,bill_line_index,ledger_opening_balance,tax_type,stock_opening_balance,stock_opening_value,bill_name,bill_date,bill_amount,bill_allocated_amount,bill_type,batch_mfg_date,batch_expiry_period,batch_tracking_number,batch_order_no,party_invoice_no,party_invoice_date,original_voucher_number,original_voucher_date,agreement_order_no,goods_vehicle_number,reference
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3a8:00000018|2|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3a8:00000018,2025-12-02,Purchase,28,As Voucher,Vendor,Gujarat Registration,Gujarat,SGST,,Current Liabilities,Current Liabilities,No,No,,,,?,6830.46,-6830.46,Dr,6830.46,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,2,-1,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3a8:00000020|0|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3a8:00000020,2025-12-02,Receipt,28,As Voucher,Cash,Gujarat Registration,Gujarat,Cash,,Cash-in-Hand,Current Assets,Yes,No,,,,?,3428.00,-3428.00,Dr,3428.00,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,0,-1,0,-578800.00,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3a8:00000020|1|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3a8:00000020,2025-12-02,Receipt,28,As Voucher,Cash,Gujarat Registration,Gujarat,Customer1,,Sundry Debtors,Current Assets,Yes,No,,,,?,3428.00,3428.00,Cr,-3428.00,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,1,-1,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3a8:00000028|0|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3a8:00000028,2025-12-02,Receipt,32,As Voucher,Cash,Gujarat Registration,Gujarat,Cash,,Cash-in-Hand,Current Assets,Yes,No,,,,?,1914.00,-1914.00,Dr,1914.00,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,0,-1,0,-578800.00,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3a8:00000028|1|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3a8:00000028,2025-12-02,Receipt,32,As Voucher,Cash,Gujarat Registration,Gujarat,Customer2,,Sundry Debtors,Current Assets,Yes,No,,,,?,1914.00,1914.00,Cr,-1914.00,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,1,-1,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3a8:00000030|0|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3a8:00000030,2025-12-02,Receipt,37,As Voucher,Cash,Gujarat Registration,Gujarat,Cash,,Cash-in-Hand,Current Assets,Yes,No,,,,?,8862.00,-8862.00,Dr,8862.00,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,0,-1,0,-578800.00,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3a8:00000030|1|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3a8:00000030,2025-12-02,Receipt,37,As Voucher,Cash,Gujarat Registration,Gujarat,Customer2,,Sundry Debtors,Current Assets,Yes,No,,,,?,8862.00,8862.00,Cr,-8862.00,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,1,-1,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3c5:00000008|0|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3c5:00000008,2025-12-31,Sales,29,As Voucher,Customer1,Gujarat Registration,Gujarat,Customer1,,Sundry Debtors,Current Assets,Yes,No,,,,?,19257.60,-19257.60,Dr,19257.60,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,0,-1,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3c5:00000008|1|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3c5:00000008,2025-12-31,Sales,29,As Voucher,Customer1,Gujarat Registration,Gujarat,Sales,,Sales Accounts,Sales Accounts,No,Yes,,,,?,16320.00,16320.00,Cr,-16320.00,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,Keyboard,Computer and Accessories,Main Location,Primary Batch,-8 Nos,2040.00/Nos,16320.00,1,0,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3c5:00000008|2|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3c5:00000008,2025-12-31,Sales,29,As Voucher,Customer1,Gujarat Registration,Gujarat,SGST,,Current Liabilities,Current Liabilities,No,No,,,,?,2937.60,2937.60,Cr,-2937.60,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,2,-1,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3c5:00000010|0|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3c5:00000010,2025-12-31,Sales,32,As Voucher,Customer2,Gujarat Registration,Gujarat,Customer2,,Sundry Debtors,Current Assets,Yes,No,,,,?,17846.32,-17846.32,Dr,17846.32,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,0,-1,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3c5:00000010|1|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3c5:00000010,2025-12-31,Sales,32,As Voucher,Customer2,Gujarat Registration,Gujarat,Sales,,Sales Accounts,Sales Accounts,No,Yes,,,,?,15124.00,15124.00,Cr,-15124.00,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,Keyboard,Computer and Accessories,Main Location,Primary Batch,-4 Nos,3781.00/Nos,15124.00,1,0,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3c5:00000010|2|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3c5:00000010,2025-12-31,Sales,32,As Voucher,Customer2,Gujarat Registration,Gujarat,SGST,,Current Liabilities,Current Liabilities,No,No,,,,?,2722.32,2722.32,Cr,-2722.32,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,2,-1,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3c5:00000018|0|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3c5:00000018,2025-12-31,Purchase,21,As Voucher,Vendor 2,Gujarat Registration,Gujarat,Vendor 2,,Sundry Creditors,Current Liabilities,Yes,No,,,,?,130384.10,130384.10,Cr,-130384.10,,,24,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,0,-1,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3c5:00000018|1|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3c5:00000018,2025-12-31,Purchase,21,As Voucher,Vendor 2,Gujarat Registration,Gujarat,Purchases,,Purchase Accounts,Purchase Accounts,No,Yes,,,,?,110495.00,-110495.00,Dr,110495.00,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,Mouse,Computer and Accessories,Main Location,Primary Batch,35 Nos,3157.00/Nos,-110495.00,1,0,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3c5:00000018|2|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3c5:00000018,2025-12-31,Purchase,21,As Voucher,Vendor 2,Gujarat Registration,Gujarat,IGST,,Current Liabilities,Current Liabilities,No,No,,,,?,19889.10,-19889.10,Dr,19889.10,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,2,-1,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3c5:00000020|0|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3c5:00000020,2025-12-31,Receipt,6,As Voucher,Cash,Gujarat Registration,Gujarat,Cash,,Cash-in-Hand,Current Assets,Yes,No,,,,?,6290.00,-6290.00,Dr,6290.00,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,0,-1,0,-578800.00,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3c5:00000020|1|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3c5:00000020,2025-12-31,Receipt,6,As Voucher,Cash,Gujarat Registration,Gujarat,Customer2,,Sundry Debtors,Current Assets,Yes,No,,,,?,6290.00,6290.00,Cr,-6290.00,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,1,-1,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3c5:00000028|0|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3c5:00000028,2025-12-31,Payment,7,As Voucher,Vendor 2,Gujarat Registration,Gujarat,Vendor 2,,Sundry Creditors,Current Liabilities,Yes,No,,,,?,9108.00,-9108.00,Dr,9108.00,,,24,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,0,-1,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3c5:00000028|1|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3c5:00000028,2025-12-31,Payment,7,As Voucher,Vendor 2,Gujarat Registration,Gujarat,Cash,,Cash-in-Hand,Current Assets,Yes,No,,,,?,9108.00,9108.00,Cr,-9108.00,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,1,-1,0,-578800.00,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3c6:00000008|0|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3c6:00000008,2026-01-01,Sales,6,As Voucher,Customer1,Gujarat Registration,Gujarat,Customer1,,Sundry Debtors,Current Assets,Yes,No,,,,?,18238.08,-18238.08,Dr,18238.08,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,0,-1,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3c6:00000008|1|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3c6:00000008,2026-01-01,Sales,6,As Voucher,Customer1,Gujarat Registration,Gujarat,Sales,,Sales Accounts,Sales Accounts,No,Yes,,,,?,15456.00,15456.00,Cr,-15456.00,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,Mouse,Computer and Accessories,Main Location,Primary Batch,-6 Nos,2576.00/Nos,15456.00,1,0,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3c6:00000008|2|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3c6:00000008,2026-01-01,Sales,6,As Voucher,Customer1,Gujarat Registration,Gujarat,SGST,,Current Liabilities,Current Liabilities,No,No,,,,?,2782.08,2782.08,Cr,-2782.08,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,2,-1,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3c6:00000010|0|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3c6:00000010,2026-01-01,Purchase,2,As Voucher,Vendor,Gujarat Registration,Gujarat,Vendor,,Sundry Creditors,Current Liabilities,Yes,No,,,,?,19116.00,19116.00,Cr,-19116.00,,,,,Micro,Unknown,20250401,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,0,-1,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3c6:00000010|1|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3c6:00000010,2026-01-01,Purchase,2,As Voucher,Vendor,Gujarat Registration,Gujarat,Purchases,,Purchase Accounts,Purchase Accounts,No,Yes,,,,?,16200.00,-16200.00,Dr,16200.00,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,Mouse,Computer and Accessories,Main Location,Primary Batch,18 Nos,900.00/Nos,-16200.00,1,0,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3c6:00000010|2|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3c6:00000010,2026-01-01,Purchase,2,As Voucher,Vendor,Gujarat Registration,Gujarat,IGST,,Current Liabilities,Current Liabilities,No,No,,,,?,2916.00,-2916.00,Dr,2916.00,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,2,-1,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3c6:00000018|0|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3c6:00000018,2026-01-01,Purchase,30,As Voucher,Vendor 2,Gujarat Registration,Gujarat,Vendor 2,,Sundry Creditors,Current Liabilities,Yes,No,,,,?,33081.30,33081.30,Cr,-33081.30,,,24,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,0,-1,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3c6:00000018|1|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3c6:00000018,2026-01-01,Purchase,30,As Voucher,Vendor 2,Gujarat Registration,Gujarat,Purchases,,Purchase Accounts,Purchase Accounts,No,Yes,,,,?,28035.00,-28035.00,Dr,28035.00,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,Mouse,Computer and Accessories,Main Location,Primary Batch,21 Nos,1335.00/Nos,-28035.00,1,0,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3c6:00000018|2|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3c6:00000018,2026-01-01,Purchase,30,As Voucher,Vendor 2,Gujarat Registration,Gujarat,IGST,,Current Liabilities,Current Liabilities,No,No,,,,?,5046.30,-5046.30,Dr,5046.30,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,2,-1,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3c6:00000020|0|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3c6:00000020,2026-01-01,Receipt,24,As Voucher,Cash,Gujarat Registration,Gujarat,Cash,,Cash-in-Hand,Current Assets,Yes,No,,,,?,2136.00,-2136.00,Dr,2136.00,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,0,-1,0,-578800.00,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3c6:00000020|1|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3c6:00000020,2026-01-01,Receipt,24,As Voucher,Cash,Gujarat Registration,Gujarat,Customer2,,Sundry Debtors,Current Assets,Yes,No,,,,?,2136.00,2136.00,Cr,-2136.00,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,1,-1,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3c6:00000028|0|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3c6:00000028,2026-01-01,Payment,22,As Voucher,Vendor,Gujarat Registration,Gujarat,Vendor,,Sundry Creditors,Current Liabilities,Yes,No,,,,?,2855.00,-2855.00,Dr,2855.00,,,,,Micro,Unknown,20250401,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,0,-1,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3c6:00000028|1|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3c6:00000028,2026-01-01,Payment,22,As Voucher,Vendor,Gujarat Registration,Gujarat,Cash,,Cash-in-Hand,Current Assets,Yes,No,,,,?,2855.00,2855.00,Cr,-2855.00,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,1,-1,0,-578800.00,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3c6:00000030|0|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3c6:00000030,2026-01-01,Payment,26,As Voucher,Vendor,Gujarat Registration,Gujarat,Vendor,,Sundry Creditors,Current Liabilities,Yes,No,,,,?,3392.00,-3392.00,Dr,3392.00,,,,,Micro,Unknown,20250401,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,0,-1,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3c6:00000030|1|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3c6:00000030,2026-01-01,Payment,26,As Voucher,Vendor,Gujarat Registration,Gujarat,Cash,,Cash-in-Hand,Current Assets,Yes,No,,,,?,3392.00,3392.00,Cr,-3392.00,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,1,-1,0,-578800.00,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3c6:00000038|0|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3c6:00000038,2026-01-01,Payment,27,As Voucher,Vendor 2,Gujarat Registration,Gujarat,Vendor 2,,Sundry Creditors,Current Liabilities,Yes,No,,,,?,3871.00,-3871.00,Dr,3871.00,,,24,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,0,-1,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3c6:00000038|1|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3c6:00000038,2026-01-01,Payment,27,As Voucher,Vendor 2,Gujarat Registration,Gujarat,Cash,,Cash-in-Hand,Current Assets,Yes,No,,,,?,3871.00,3871.00,Cr,-3871.00,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,1,-1,0,-578800.00,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3c7:00000008|0|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3c7:00000008,2026-01-02,Purchase,5,As Voucher,Vendor 2,Gujarat Registration,Gujarat,Vendor 2,,Sundry Creditors,Current Liabilities,Yes,No,,,,?,124847.54,124847.54,Cr,-124847.54,,,24,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,0,-1,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3c7:00000008|1|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3c7:00000008,2026-01-02,Purchase,5,As Voucher,Vendor 2,Gujarat Registration,Gujarat,Purchases,,Purchase Accounts,Purchase Accounts,No,Yes,,,,?,105803.00,-105803.00,Dr,105803.00,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,Keyboard,Computer and Accessories,Main Location,Primary Batch,31 Nos,3413.00/Nos,-105803.00,1,0,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3c7:00000008|2|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3c7:00000008,2026-01-02,Purchase,5,As Voucher,Vendor 2,Gujarat Registration,Gujarat,IGST,,Current Liabilities,Current Liabilities,No,No,,,,?,19044.54,-19044.54,Dr,19044.54,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,2,-1,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3c7:00000010|0|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3c7:00000010,2026-01-02,Purchase,18,As Voucher,Vendor 2,Gujarat Registration,Gujarat,Vendor 2,,Sundry Creditors,Current Liabilities,Yes,No,,,,?,90808.08,90808.08,Cr,-90808.08,,,24,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,0,-1,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3c7:00000010|1|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3c7:00000010,2026-01-02,Purchase,18,As Voucher,Vendor 2,Gujarat Registration,Gujarat,Purchases,,Purchase Accounts,Purchase Accounts,No,Yes,,,,?,76956.00,-76956.00,Dr,76956.00,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,Mouse,Computer and Accessories,Main Location,Primary Batch,33 Nos,2332.00/Nos,-76956.00,1,0,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3c7:00000010|2|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3c7:00000010,2026-01-02,Purchase,18,As Voucher,Vendor 2,Gujarat Registration,Gujarat,IGST,,Current Liabilities,Current Liabilities,No,No,,,,?,13852.08,-13852.08,Dr,13852.08,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,2,-1,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3c7:00000018|0|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3c7:00000018,2026-01-02,Receipt,22,As Voucher,Cash,Gujarat Registration,Gujarat,Cash,,Cash-in-Hand,Current Assets,Yes,No,,,,?,2633.00,-2633.00,Dr,2633.00,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,0,-1,0,-578800.00,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3c7:00000018|1|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3c7:00000018,2026-01-02,Receipt,22,As Voucher,Cash,Gujarat Registration,Gujarat,Customer1,,Sundry Debtors,Current Assets,Yes,No,,,,?,2633.00,2633.00,Cr,-2633.00,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,1,-1,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3c7:00000020|0|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3c7:00000020,2026-01-02,Receipt,29,As Voucher,Cash,Gujarat Registration,Gujarat,Cash,,Cash-in-Hand,Current Assets,Yes,No,,,,?,470.00,-470.00,Dr,470.00,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,0,-1,0,-578800.00,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3c7:00000020|1|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3c7:00000020,2026-01-02,Receipt,29,As Voucher,Cash,Gujarat Registration,Gujarat,Customer1,,Sundry Debtors,Current Assets,Yes,No,,,,?,470.00,470.00,Cr,-470.00,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,1,-1,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3c7:00000028|0|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3c7:00000028,2026-01-02,Payment,14,As Voucher,Vendor 2,Gujarat Registration,Gujarat,Vendor 2,,Sundry Creditors,Current Liabilities,Yes,No,,,,?,7824.00,-7824.00,Dr,7824.00,,,24,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,0,-1,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3c7:00000028|1|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3c7:00000028,2026-01-02,Payment,14,As Voucher,Vendor 2,Gujarat Registration,Gujarat,Cash,,Cash-in-Hand,Current Assets,Yes,No,,,,?,7824.00,7824.00,Cr,-7824.00,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,1,-1,0,-578800.00,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3e4:00000008|0|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3e4:00000008,2026-01-31,Sales,16,As Voucher,Customer2,Gujarat Registration,Gujarat,Customer2,,Sundry Debtors,Current Assets,Yes,No,,,,?,4368.36,-4368.36,Dr,4368.36,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,0,-1,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3e4:00000008|1|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3e4:00000008,2026-01-31,Sales,16,As Voucher,Customer2,Gujarat Registration,Gujarat,Sales,,Sales Accounts,Sales Accounts,No,Yes,,,,?,3702.00,3702.00,Cr,-3702.00,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,Keyboard,Computer and Accessories,Main Location,Primary Batch,-3 Nos,1234.00/Nos,3702.00,1,0,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3e4:00000008|2|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3e4:00000008,2026-01-31,Sales,16,As Voucher,Customer2,Gujarat Registration,Gujarat,IGST,,Current Liabilities,Current Liabilities,No,No,,,,?,666.36,666.36,Cr,-666.36,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,2,-1,0,,Others,,,,,,,,,,,,,,,,,,
102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3e4:00000010|0|0,102cbfb6-adcd-4ff1-94c1-882d1232cd68-0000b3e4:00000010,2026-01-31,Sales,18,As Voucher,Customer2,Gujarat Registration,Gujarat,Customer2,,Sundry Debtors,Current Assets,Yes,No,,,,?,1444.32,-1444.32,Dr,1444.32,,,,,,,,,,,,,,,,,No,No,,,,,,,,No,No,,,,,,,,0,-1,0,,Others,,,,,,,,,,,,,,,,,,
